R,OptFlux,MinSumFlux,Constraint,Minset,MinActFlux1,MinActFlux2,MinActFlux3,MinActFlux4,MinActFlux5,MinActFlux6,MinActFlux7,MinActFlux8,MinActFlux9,MinActFlux10,MinActFlux11,MinActFlux12,MinActFlux13,MinActFlux14,MinActFlux15,MinActFlux16,MinActFlux17,MinActFlux18,MinActFlux19,MinActFlux20,MinActFlux21,MinActFlux22,MinActFlux23,MinActFlux24,MinActFlux25,MinActFlux26,MinActFlux27,MinActFlux28,MinActFlux29,MinActFlux30,MinActFlux31,MinActFlux32,MinActFlux33,MinActFlux34,MinActFlux35,MinActFlux36,MinActFlux37,MinActFlux38,MinActFlux39,MinActFlux40,MinActFlux41,MinActFlux42,MinActFlux43,MinActFlux44,MinActFlux45,MinActFlux46,MinActFlux47,MinActFlux48,MinActFlux49,MinActFlux50,MinActFlux51,MinActFlux52,MinActFlux53,MinActFlux54,MinActFlux55,MinActFlux56,MinActFlux57,MinActFlux58,MinActFlux59,MinActFlux60,MinActFlux61,MinActFlux62,MinActFlux63,MinActFlux64,MinActFlux65,MinActFlux66,MinActFlux67,MinActFlux68,MinActFlux69,MinActFlux70,MinActFlux71,MinActFlux72,MinActFlux73,MinActFlux74,MinActFlux75,MinActFlux76,MinActFlux77,MinActFlux78,MinActFlux79,MinActFlux80,MinActFlux81,MinActFlux82,MinActFlux83,MinActFlux84,MinActFlux85,MinActFlux86,MinActFlux87,MinActFlux88,MinActFlux89,MinActFlux90,MinActFlux91,MinActFlux92,MinActFlux93,MinActFlux94,MinActFlux95,MinActFlux96,MinActFlux97,MinActFlux98,MinActFlux99,MinActFlux100,MinActFlux101,MinActFlux102,MinActFlux103,MinActFlux104,MinActFlux105,MinActFlux106,MinActFlux107,MinActFlux108,MinActFlux109,MinActFlux110,MinActFlux111,MinActFlux112,MinActFlux113,MinActFlux114,MinActFlux115,MinActFlux116,MinActFlux117,MinActFlux118,MinActFlux119,MinActFlux120,MinActFlux121,MinActFlux122,MinActFlux123,MinActFlux124,MinActFlux125,MinActFlux126,MinActFlux127,MinActFlux128
R_PUNP1_bulg,0.0,0.0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R_EX_mal_L_e_,198.252279549,198.252279549,0,0,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015,375.65427015
M_gly_c_bulg_src,57.7394541431,57.7394541431,0,0,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974,209.41870974
R_PGAMT_ther,-143.430383277,-143.430383277,0,0,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328,-143.43038328
R_GMPS2_ther,52.9050980502,52.9050980502,0,0,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265,52.90752265
R_G3PD1_bulg,-133.625559849,-133.625559849,0,0,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578,-260.06366578
R_ALAD_Lr_ther,-10728.3533466,-10728.3533466,0,0,-28735.5918651,-28787.3012804,-28764.7213911,-28790.7034745,-28934.5968682,-28768.1235852,-28967.1285884,-28989.7084777,-28989.7084777,-28758.1717544,-28761.5739485,-28960.5789516,-28768.1235852,-28960.5789516,-28963.7263943,-28790.7034745,-28967.1285884,-28768.1235852,-28768.1235852,-28758.1717544,-28937.9990623,-28963.7263943,-28934.5968682,-28989.7084777,-28761.5739485,-28967.1285884,-28787.3012804,-28986.3062836,-28761.5739485,-28738.9940592,-28967.1285884,-28790.7034745,-28768.1235852,-28790.7034745,-28758.1717544,-28986.3062836,-28738.9940592,-28967.1285884,-28989.7084777,-28790.7034745,-28790.7034745,-28758.1717544,-28934.5968682,-28960.5789516,-28967.1285884,-28989.7084777,-28735.5918651,-28934.5968682,-28758.1717544,-28764.7213911,-28764.7213911,-28738.9940592,-28963.7263943,-28735.5918651,-28937.9990623,-28937.9990623,-28758.1717544,-28960.5789516,-28957.1767575,-28758.1717544,-28761.5739485,-28957.1767575,-28957.1767575,-28764.7213911,-28738.9940592,-28937.9990623,-28937.9990623,-28738.9940592,-28957.1767575,-28735.5918651,-28787.3012804,-28967.1285884,-28937.9990623,-28738.9940592,-28934.5968682,-28934.5968682,-28937.9990623,-28768.1235852,-28957.1767575,-28957.1767575,-28787.3012804,-28986.3062836,-28960.5789516,-28735.5918651,-28787.3012804,-28738.9940592,-28761.5739485,-28764.7213911,-28986.3062836,-28986.3062836,-28957.1767575,-28937.9990623,-28768.1235852,-28960.5789516,-28764.7213911,-28963.7263943,-28787.3012804,-28986.3062836,-28986.3062836,-28761.5739485,-28967.1285884,-28957.1767575,-28963.7263943,-28738.9940592,-28764.7213911,-28963.7263943,-28790.7034745,-28735.5918651,-28735.5918651,-28787.3012804,-28960.5789516,-28761.5739485,-28963.7263943,-28790.7034745,-28989.7084777,-28989.7084777,-28758.1717544,-28989.7084777,-28764.7213911,-28787.3012804,-28934.5968682,-28934.5968682,-28761.5739485,-28735.5918651,-28963.7263943,-28986.3062836,-28960.5789516,-28768.1235852
R_FERRICHabc_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_VALt6_bulg,-75.9472093057,-75.9472093057,0,1,-11.28994464,0.0,-11.28994464,0.0,-11.28994464,-11.28994464,-11.28994464,0.0,0.0,0.0,0.0,0.0,-11.28994464,0.0,-11.28994464,0.0,-11.28994464,-11.28994464,-11.28994464,0.0,-11.28994464,-11.28994464,-11.28994464,0.0,0.0,-11.28994464,0.0,0.0,0.0,-11.28994464,-11.28994464,0.0,-11.28994464,0.0,0.0,0.0,-11.28994464,-11.28994464,0.0,0.0,0.0,0.0,-11.28994464,0.0,-11.28994464,0.0,-11.28994464,-11.28994464,0.0,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,0.0,-11.28994464,0.0,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,-11.28994464,0.0,0.0,0.0,0.0,0.0,-11.28994464,0.0,-11.28994464,0.0,-11.28994464,0.0,0.0,0.0,-11.28994464,-11.28994464,0.0,-11.28994464,-11.28994464,0.0,0.0,0.0,0.0,-11.28994464,0.0,-11.28994464,-11.28994464,-11.28994464,-11.28994464,0.0,-11.28994464,-11.28994464,0.0,0.0,0.0,-11.28994464,0.0,0.0,0.0,0.0,0.0,-11.28994464,0.0,-11.28994464,-11.28994464,0.0,-11.28994464,-11.28994464,0.0,0.0,-11.28994464
R_XANt2_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_LGTHL_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_DINSK_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_DHFR_bulg,4.88969333881,4.88969333881,0,0,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906,9.08085906
R_DURIPP_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_DUTPDP_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_PGLYCP_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_EX_pi_e_,-752.409069776,-752.409069776,0,0,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508,-977.67416508
R_EPPP_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
