Time_[h],R_EX_for_e_,R_biomass_LBUL10_bulg,sumQpcrBul,R_biomass_LBUL10_bulg_log,R_biomass_STR_ther,sumQpcrTher,R_biomass_STR_ther_log,R_EX_lcts_e_,R_EX_lac_L_e_,R_EX_gal_e_,R_EX_succ_e_,R_EX_val_L_e_,R_EX_ser_L_e_,R_EX_gln_L_e_,R_EX_lys_L_e_,R_EX_leu_L_e_,R_EX_met_L_e_,R_EX_trp_L_e_,R_EX_phe_L_e_,R_EX_ile_L_e_,R_EX_ac_e_,R_EX_pyr_e_
11.2,-0.0605627471011,0.158269276447,317533677.541,0.0709024718166,0.0125421895501,1353994293.17,0.0478172648745,-2.83669809031,8.28209767514,4.10191110113,-0.151543723527,0.0376516299136,0.0259807560055,0.0195785224377,0.0175911085459,0.028976530501,0.00873657630528,0.00449439889322,0.0105666091178,0.0124667352807,-0.140731949904,-0.0212822267455
11.3,-0.0782557178947,0.153040150408,322514659.933,0.0688624739093,0.0112612700063,1355605198.76,0.0448819306918,-2.7839523643,8.12184678502,4.00386869655,-0.153857800732,0.038173072051,0.0262489207355,0.0201195278538,0.0176968320637,0.0291453809882,0.00861048483102,0.00425531073719,0.0105869869582,0.0126874147758,-0.140395670307,-0.0216090838594
11.4,-0.0951885008236,0.147904543604,327404048.845,0.0669507878254,0.0101099288582,1357053128.43,0.0421305199604,-2.73189397605,7.9629904282,3.90777211152,-0.15614860102,0.0386838581648,0.0265052343405,0.0206625703934,0.0177940907569,0.0293043377498,0.00848311983187,0.00402852835841,0.0106050648306,0.0129069837084,-0.14006312102,-0.0219222112112
11.5,-0.111375381366,0.142866203732,332198520.572,0.0651598217092,0.00907529896841,1358354268.85,0.0395520514483,-2.68053973066,7.80565640364,3.81362930501,-0.158414519108,0.0391835097056,0.0267494354302,0.0212070308429,0.017882853441,0.029453368529,0.00835470586103,0.00381356568833,0.0106208680842,0.013125287163,-0.139734228382,-0.0222209726408
11.6,-0.12683225176,0.137928489265,336895107.058,0.063482388172,0.00814574396341,1359523257.75,0.0371361299019,-2.62990419126,7.64996103109,3.72144343925,-0.160653968375,0.0396715628745,0.026981285984,0.0217522708866,0.0179631043489,0.0295924535516,0.008225457618,0.00360993029751,0.0106344232577,0.0133421702326,-0.139408920811,-0.0225047720775
11.7,-0.141576348985,0.133094370883,341491194.951,0.0619116884491,0.00731074972284,1360573320.68,0.0348729238495,-2.57999981251,7.49600966761,3.63121329061,-0.1628653833,0.0401475695875,0.0272005718134,0.0222976344246,0.0180348429019,0.0297215853479,0.00809557986406,0.00341712843694,0.01064575802,0.0135574782533,-0.139087128728,-0.0227730562723
11.8,-0.15562601292,0.128366435381,345984522.33,0.060441296371,0.00656082358529,1361516397.88,0.0327531429492,-2.5308370698,7.34389722634,3.5429336383,-0.165047221869,0.0406110983963,0.0274071029322,0.0228424490068,0.0180980834313,0.0298407685497,0.00796526739164,0.00323466924629,0.0106549011119,0.0137710570428,-0.138768784484,-0.0230253172714
11.9,-0.169000464577,0.123746891865,350373173.253,0.0590651422965,0.00588740111779,1362363261.71,0.0307680151262,-2.48242458373,7.19370869416,3.45659563108,-0.167197967957,0.0410617353619,0.0276007138325,0.0233860273823,0.0181528548525,0.0299500196605,0.00783470504317,0.00306206822414,0.010661882287,0.013982753139,-0.138453822293,-0.0232610946134
12.0,-0.18171960404,0.119237580067,354655570.326,0.0577774971319,0.00528276019571,1363123624.82,0.0289092637047,-2.43476924,7.04551964536,3.37218713252,-0.169316133649,0.0414990848779,0.0277812636666,0.0239276691592,0.0181992002944,0.0300493668024,0.00770406777464,0.00289885004924,0.0106667322536,0.0141924140403,-0.138142178164,-0.0234799772293
12.1,-0.19380382755,0.114839980543,358830465.472,0.0565729565391,0.00473994207066,1363806239.49,0.0271690847082,-2.38787630454,6.89939674879,3.2896930452,-0.171400261522,0.0419227704395,0.0279486363358,0.0244666625683,0.0182371766867,0.0301388494404,0.00757352075964,0.00274455083496,0.010669482617,0.0143998884456,-0.137833789836,-0.0236816050334
12.2,-0.205273862981,0.110555226575,362896929.098,0.0554464254175,0.00425267905816,1364418988.66,0.0255401244704,-2.34174953381,6.75539826642,3.20909561445,-0.173448926868,0.0423324353572,0.0281027404861,0.0250022863272,0.0182668543089,0.0302185180856,0.00744321952939,0.00259871989194,0.0106701658211,0.0146050264941,-0.137528596722,-0.0238656701936
12.3,-0.216150622865,0.106384117537,366854337.879,0.0543931027278,0.00381532844994,1364968969.08,0.0240154576724,-2.29639128033,6.61357454119,3.13037471241,-0.175460739852,0.0427277434109,0.0282435094133,0.0255338115954,0.018288316304,0.0302884339784,0.00731331014484,0.002460921067,0.0106688150923,0.0148076800032,-0.137226539844,-0.0240319180726
12.4,-0.226455074005,0.102327133512,370702361.338,0.0534084667127,0.00342281224287,1365462567.19,0.0225885659009,-2.2518025935,6.47396847288,3.05350810301,-0.177434347601,0.0431083794434,0.0283709008789,0.0260605040131,0.0183016581596,0.0303486687543,0.0071839293966,0.00233073371941,0.0106654643827,0.0150077027056,-0.136927561784,-0.0241801478367
12.5,-0.236208122676,0.0983844509566,374440947.455,0.0524882605567,0.00307056227521,1365905528.11,0.0212533168012,-2.20798331561,6.3366159804,2.97847168864,-0.179368436218,0.0434740498906,0.0284848968403,0.0265816258155,0.0183069871613,0.0303993040927,0.00705520502926,0.00220775338909,0.0106601483145,0.0152049504829,-0.136631606627,-0.0243102127314
12.6,-0.245430514344,0.0945559591867,378070307.473,0.0516284785168,0.002754470367,1366303018.43,0.0200039438816,-2.16493217328,6.2015464497,2.90523973938,-0.181261732718,0.0438244832481,0.0285855030971,0.0270964380119,0.0183044218202,0.0304404313507,0.00692725598629,0.00209159220487,0.0106529021253,0.0153992815965,-0.136338619911,-0.0244220200262
12.7,-0.254142746875,0.0908412774956,381590900.108,0.0508253525478,0.00247084307401,1366659683.05,0.0188350270118,-2.12264686432,6.06878316617,2.8337851055,-0.183113006874,0.0441594304713,0.028672748858,0.0276042026198,0.0182940912792,0.0304721511842,0.00680019267235,0.00198187907553,0.0106437616141,0.0155905569141,-0.136048548578,-0.024515530636
12.8,-0.262364996146,0.0872397727069,385003415.337,0.0500753394364,0.00221636068114,1366979696.86,0.017741473645,-2.08112414007,5.93834373121,2.76407941413,-0.184921072975,0.0444786653092,0.0287466862327,0.0281041849419,0.0182761347013,0.0304945731565,0.00667411722982,0.00187825970078,0.0106327630884,0.0157786401321,-0.135761340925,-0.0245907584269
12.9,-0.270117053045,0.0837505769861,388308757.931,0.0493751084546,0.0019880400803,1367266811.37,0.0167185007827,-2.04035988349,5.81024046225,2.69609325079,-0.186684791485,0.0447819845708,0.0288073896515,0.0285956558759,0.018250700643,0.0305078153372,0.00654912382676,0.0017803964346,0.010619943312,0.0159633979926,-0.135476946564,-0.0246477692193
13.0,-0.277418270831,0.080372605743,391508030.892,0.0487215295337,0.00178320119893,1367524396.99,0.0157616176922,-2.00034918295,5.68448077601,2.62979632674,-0.188403070607,0.0450692083249,0.0288549552185,0.0290778942422,0.0182179464165,0.0305120038926,0.00642529895353,0.00168796802899,0.0106053394545,0.0161447004942,-0.135195316375,-0.0246866795045
13.1,-0.284287521903,0.0771045754744,394602518.934,0.0481116619604,0.00159943666661,1367755481.14,0.0148666093796,-1.96108640191,5.56106755487,2.56515763283,-0.190074867739,0.0453401800311,0.0288895000032,0.029550189119,0.018178037444,0.0305072726687,0.00630272172574,0.00160066928243,0.0105889890412,0.0163224210967,-0.134916402465,-0.0247076548905
13.2,-0.290743163042,0.0739450214103,397593672.136,0.047542743587,0.00143458442956,1367962782.74,0.0140295208139,-1.92256524474,5.43999949634,2.50214558064,-0.191699190823,0.0455947666053,0.028911161275,0.0300118421704,0.0181311466076,0.0304937627689,0.00618146419125,0.00151821061371,0.0105709299047,0.0164964369188,-0.134640158128,-0.0247109082989
13.3,-0.296803008254,0.0708923148412,400483089.885,0.047012180551,0.00128670304395,1368148743.24,0.0132466418941,-1.88477881853,5.32127144555,2.44072813171,-0.193275099586,0.0458328584177,0.0289200956865,0.0304621699545,0.0180774535971,0.0304716221276,0.00606159163925,0.00144031757873,0.0105512001373,0.0166666289274,-0.134366537808,-0.0246966979323
13.4,-0.302484308403,0.0679446800208,403272505.206,0.0465175374898,0.00115404940029,1368315554.69,0.012514493145,-1.84771969146,5.20487471116,2.38087291561,-0.194801706666,0.0460543692265,0.0289164784106,0.0309005061973,0.0180171442598,0.0304410050817,0.00594316290957,0.00136673034544,0.0105298380453,0.0168328821199,-0.134095497063,-0.0246653250379
13.5,-0.307803736852,0.065100210552,405963769.561,0.0460565282416,0.00103505865082,1368465184.93,0.0118298121261,-1.81137994739,5.09079736469,2.32254733747,-0.196278178619,0.0462592360468,0.0289005022371,0.0313262040205,0.0179504099536,0.0304020719398,0.00582623070068,0.00129720313921,0.0105068821039,0.0169950856967,-0.133826992526,-0.0246171314891
13.6,-0.312777380416,0.0623568851786,408558838.205,0.0456270070154,0.000928326131371,1368599400.38,0.0111895405334,-1.77575123727,4.9790245239,2.26571867571,-0.197703736817,0.0464474189579,0.0288723766349,0.0317386381081,0.017877446908,0.0303549885531,0.00571084187486,0.00123150366955,0.0104823709135,0.0171531332247,-0.133560981877,-0.0245524972124
13.7,-0.31742073497,0.0597125829205,411059756.136,0.045226960016,0.000832591086715,1368719786.47,0.0105908119731,-1.74082482717,4.86953862023,2.21035417065,-0.199077658214,0.0466189008491,0.0288323267836,0.0321372067997,0.017798455594,0.0302999258861,0.00559703775934,0.00116941254659,0.0104563431582,0.017306922792,-0.133297423804,-0.024471837484
13.8,-0.321748705096,0.0571650975,413468644.71,0.044854497508,0.000746722025409,1368827766.07,0.0100309403847,-1.70659164325,4.76231965106,2.15642110457,-0.200399276006,0.0467736871083,0.0287805925825,0.0325213340977,0.0177136401051,0.0302370595914,0.0054848544423,0.00111072269473,0.0104288375646,0.0174563571513,-0.133036277976,-0.0243756001221
13.9,-0.32577560724,0.0547121510221,415787688.937,0.044507846301,0.00066970354573,1368924616.08,0.00950740908807,-1.67304231384,4.65734541706,2.10388687385,-0.20166798016,0.0469118052531,0.0287174276407,0.032890471576,0.0176232075534,0.0301665695876,0.00537432306275,0.00105523876932,0.0103998928623,0.0176013438539,-0.132777505011,-0.024264262601
14.0,-0.329515175862,0.052351406881,418019125.499,0.0441853426396,0.000600624488724,1369011482.28,0.00901786043205,-1.64016720859,4.55459174518,2.05271905374,-0.202883217825,0.047033304509,0.0286430982533,0.0332441001787,0.01752736748,0.0300886396423,0.00526547009359,0.00100277658104,0.0103695477465,0.0177417953721,-0.13252106645,-0.0241383291115
14.1,-0.332980572137,0.0500804818757,420165231.496,0.0438854254796,0.000538667287738,1369089392.77,0.00856008601662,-1.60795647503,4.45403269781,2.00288545628,-0.204044493622,0.0471382553372,0.028557882371,0.0335817318985,0.0174263312842,0.030003456961,0.00515831761703,0.000953162531834,0.0103378408409,0.0178776292115,-0.132266924724,-0.0239983275923
14.2,-0.336184394791,0.0478969575267,422228313.936,0.0436066301347,0.000483098396059,1369159270.0,0.00813201746564,-1.57640007255,4.35564076861,1.95435418194,-0.205151369817,0.0472267489128,0.0284620685654,0.0339029113236,0.0173203116705,0.0299112117836,0.00505288359191,0.000906233065206,0.0103048106629,0.0180087680107,-0.13201504313,-0.023844806756
14.3,-0.339138692716,0.0457983905937,424210699.961,0.0433475822744,0.000433259685507,1369221941.57,0.00773171772388,-1.54548780403,4.2593870656,1.90709366538,-0.206203466369,0.0472988965598,0.028355954997,0.0342072170452,0.0172095221172,0.0298120969876,0.00494918211241,0.000861834133336,0.0102704955898,0.0181351396308,-0.131765385807,-0.0236783331308
14.4,-0.341854979019,0.0437823228019,426114727.808,0.0431069922575,0.000388560719074,1369278149.94,0.00735737285358,-1.51520934506,4.16524148204,1.86107271582,-0.207200460864,0.0473548291431,0.0282398483887,0.0344942629176,0.0170941763656,0.0297063077012,0.00484722365795,0.00081982068246,0.0102349338267,0.0182566772327,-0.131517917707,-0.0234994881404
14.5,-0.344344246239,0.0418462897895,427942738.49,0.0428836497832,0.000348471810084,1369328561.21,0.00700728430606,-1.48555427116,4.07317285562,1.81626055246,-0.208142088335,0.0473946964222,0.0281140630107,0.034763699163,0.0169744879327,0.029594040925,0.00474701533374,0.000780056157814,0.0101981633752,0.0183733193418,-0.131272604573,-0.0233088652394
14.6,-0.346616982447,0.0399878292962,429697068.18,0.0426764188439,0.000312517788829,1369373772.9,0.00667986164452,-1.45651208283,3.98314911654,1.77262683532,-0.209028140964,0.0474186663698,0.0279789196791,0.0350152133162,0.0168506696463,0.0294754951645,0.00464856110215,0.000742412028845,0.0101602220045,0.0184850099022,-0.131029412917,-0.0231070671233
14.7,-0.348683188024,0.0382044886141,431380041.282,0.0424842329641,0.00028027240541,1369414321.02,0.00637361569445,-1.42807222875,3.89513742507,1.73014169186,-0.209858467672,0.0474269244587,0.0278347447738,0.035248531004,0.0167229332051,0.0293508700727,0.00455186200445,0.000706767335125,0.0101211472231,0.0185916983182,-0.130788309996,-0.0228947030276
14.8,-0.350552392903,0.036493831329,432993964.147,0.0423060907085,0.000251353304504,1369450686.37,0.00608715209918,-1.40022412712,3.809104299,1.68877573975,-0.21063297361,0.0474196729196,0.0276818692773,0.0354634165564,0.0165914887628,0.0292203661044,0.00445691637319,0.000673008253113,0.0100809762522,0.0186933394838,-0.130549263791,-0.0226723861306
14.9,-0.352233674106,0.0348534433803,434541119.433,0.0421410514455,0.000225417514154,1369483300.24,0.00581916525862,-1.37295718535,3.72501573166,1.64850010619,-0.211351619534,0.0473971299747,0.0275206278389,0.0356596734478,0.0164565445372,0.0290841841824,0.00436372003499,0.000641027683681,0.0100397460006,0.0187898938005,-0.130312242985,-0.0224407310724
15.0,-0.353735673431,0.0332809384721,436023761.055,0.0419882313511,0.000202157396435,1369512549.49,0.00556843263,-1.34626081805,3.64283730086,1.60928644387,-0.212014421085,0.0473595290494,0.0273513578665,0.035837144566,0.0163183064447,0.0289425253755,0.00427226650398,0.000610724860144,0.0099974930403,0.0188813271837,-0.130077216946,-0.0222003515991
15.1,-0.355066615144,0.0317739628677,437444109.709,0.0418467996383,0.000181297013044,1369538781.11,0.00533380937043,-1.3201244636,3.56253426941,1.57110694413,-0.212621447969,0.0473071179662,0.027174398649,0.0359957123114,0.0161769777591,0.0287955905895,0.00418254716584,0.000582004976399,0.0099542535847,0.0189676110568,-0.129844155704,-0.0219518583418
15.2,-0.356234323577,0.0303301996016,438804348.926,0.0417159750007,0.000162588863586,1369562306.32,0.00511422330174,-1.29453759926,3.48407167759,1.53393434736,-0.213172823044,0.0472401581234,0.0269900905102,0.0361352985269,0.0160327587961,0.0286435802705,0.00409455145277,0.000554778834648,0.00991006346681,0.0190487223343,-0.129613029936,-0.0216958567364
15.3,-0.35724624054,0.0289473721446,440106621.64,0.0415950222545,0.000145810958556,1369583404.27,0.0049086701789,-1.26948975491,3.40741442803,1.49774195097,-0.213668721319,0.047158923663,0.0267987739988,0.0362558642613,0.0158858466224,0.0284866941217,0.00400826700943,0.000528962512117,0.00986495811953,0.0191246433937,-0.129383810944,-0.021432945089
15.4,-0.358109442449,0.027623247555,441353027.22,0.0414832491683,0.000130764192851,1369602325.34,0.00471620924431,-1.24497052566,3.33252736354,1.46250361523,-0.214109368865,0.0470637006301,0.0266007891128,0.0363574093708,0.0157364347893,0.0283251308334,0.00392367985007,0.000504477046107,0.00981897255697,0.0191953620358,-0.129156470642,-0.0211637127918
15.5,-0.358830657123,0.0263556391526,442545618.945,0.041380003469,0.000117269989103,1369619294.08,0.00453595905091,-1.22096958316,3.25937533827,1.42819376702,-0.214495041647,0.0469547861276,0.0263964745623,0.0364399719639,0.0155847130902,0.0281590878262,0.00384077450715,0.000481248136674,0.00977214135706,0.0192608714352,-0.128930981535,-0.0208887386882
15.6,-0.359416280189,0.0251424087475,443686401.883,0.0412846700103,0.000105168183223,1369634511.91,0.00436709353782,-1.1974766859,3.18792328257,1.39478740183,-0.214826064285,0.0468324874689,0.0261861670705,0.0365036276945,0.0154308673415,0.0279887610073,0.00375953417165,0.00045920586621,0.00972449864534,0.0193211700795,-0.128707316705,-0.0206085895909
15.7,-0.359872391048,0.0239814684575,444777331.148,0.0411966680952,9.4315127371e-05,1369648159.45,0.00420883834318,-1.17448168847,3.11813626201,1.36226008415,-0.215102808735,0.0466971213314,0.0259702007137,0.0365484889124,0.0152750791872,0.0278143445409,0.00367994082529,0.000438284435168,0.00967607808003,0.0193762616992,-0.128485449795,-0.0203238189498
15.8,-0.360204768367,0.0228707821467,445820310.501,0.0411154489406,8.45819880468e-05,1369660398.71,0.0040604673395,-1.1519745499,3.04997953096,1.33058794638,-0.215325692915,0.0465490129146,0.025748906302,0.036574703677,0.0151175259249,0.0276360306316,0.00360197536506,0.000418421913197,0.00962691283812,0.0194261551875,-0.128265354995,-0.0200349656686
15.9,-0.360418905076,0.0218083665156,446817191.269,0.0410404932743,7.58532193161e-05,1369671375.0,0.00392129937752,-1.12994534101,2.98341858095,1.29974768646,-0.215495179264,0.0463884951043,0.0255226107988,0.0365824546445,0.014958380354,0.027454009321,0.00352561772017,0.000399560004915,0.0095770356028,0.0194708645106,-0.128047007024,-0.0197425530662
16.0,-0.360520022852,0.0207922918731,447769771.548,0.0409713090546,6.80251931814e-05,1369681218.61,0.00379069522538,-1.1083842511,2.91841918433,1.26971656429,-0.215611773248,0.0462159076455,0.0252916367816,0.0365719578371,0.014797810644,0.0272684682974,0.00345084696185,0.000381643829601,0.00952647855179,0.0195104086101,-0.127830381119,-0.0194470879798
16.1,-0.360513086058,0.0198206826174,448679795.672,0.0409074293038,6.10049709705e-05,1369690046.42,0.00366805469055,-1.0872815937,2.85494743347,1.24047239721,-0.215676021816,0.0460315963278,0.0250563019426,0.0365434613043,0.0146359802239,0.0270795927193,0.00337764140625,0.000364621714068,0.00947527334685,0.0195448112956,-0.127615453021,-0.0191490600046
16.2,-0.360402815162,0.018891717454,449548953.911,0.0408484100458,5.47092012523e-05,1369697963.25,0.00355281391259,-1.06662781178,2.79296977572,1.21199355447,-0.215688511812,0.0458359121839,0.0248169186285,0.0364972436874,0.0144730476894,0.0268875650504,0.00330597871062,0.000348444998017,0.00942345112435,0.0195741011309,-0.127402198959,-0.0188489408631
16.3,-0.360193699594,0.0180036293751,450378882.389,0.0407938283404,4.90631312751e-05,1369705063.08,0.00344444281536,-1.0464134821,2.73245304468,1.18425895098,-0.215649868346,0.0456292107041,0.0245737934205,0.0364336126958,0.0143091667295,0.0266925649085,0.0032358359633,0.000333067851186,0.00937104248675,0.0195983113114,-0.12719059564,-0.0185471839007
16.4,-0.35989001008,0.0171547054246,451171163.178,0.0407432804052,4.39997202548e-05,1369711430.24,0.00334244270815,-1.02662931917,2.67336448769,1.15724804029,-0.215560753136,0.0454118510684,0.0243272267519,0.0363529035093,0.0141444860696,0.0264947689259,0.00316718976753,0.000318447101638,0.00931807749518,0.0196174795353,-0.126980620237,-0.018244223698
16.5,-0.359495810419,0.0163432862707,451927324.574,0.0406963798176,3.94588440345e-05,1369717140.31,0.00324634402531,-1.00726617843,2.61567179019,1.13094080702,-0.215421862811,0.0451841953986,0.0240775125641,0.0362554771142,0.0139791494312,0.0262943506223,0.00310001631959,0.000304542074547,0.00926458566281,0.0196316478684,-0.126772250372,-0.017940475795
16.6,-0.359014968746,0.0155677656064,452648841.506,0.040652755789,3.53865817153e-05,1369722261.11,0.00315570419499,-0.988315059064,2.55934309686,1.10531775871,-0.215233927202,0.044946608031,0.0238249379995,0.0361417185865,0.0138132955079,0.0260914802893,0.00303429148139,0.000291314440888,0.00921059594929,0.0196408626023,-0.126565464112,-0.0176363365195
16.7,-0.358451168259,0.0148265893984,453337136.082,0.0406120515049,3.17345758184e-05,1369726853.45,0.00307010562768,-0.969767106236,2.50434702998,1.08035991725,-0.214997707606,0.0446994548116,0.0235697831295,0.0360120353325,0.0136470579546,0.0258863248862,0.00296999084791,0.000278728075433,0.00915613675592,0.0196451741081,-0.126360239951,-0.0173321829117
16.8,-0.357807917443,0.0141182549999,453993578.246,0.0405739225218,2.84594584092e-05,1369730971.85,0.00298915381594,-0.951613612923,2.45065270518,1.05604880994,-0.214713995037,0.0444431024157,0.0233123207175,0.0358668552975,0.0134805653912,0.0256790479472,0.00290708980969,0.000266748923518,0.00910123592178,0.0196446366845,-0.126156556803,-0.0170283727386
16.9,-0.357088559787,0.0134413101459,454619486.523,0.0405380352165,2.55223363892e-05,1369734665.23,0.00291247553705,-0.933846021314,2.39822974472,1.03236646018,-0.214383608474,0.044177917692,0.0230528160157,0.035706625154,0.0133139414192,0.0254698094992,0.00284556361055,0.00025534487605,0.00904592072055,0.0196393084018,-0.125954393989,-0.0167252445907
17.0,-0.356296283027,0.0127943518443,455216128.852,0.040504065278,2.28883298617e-05,1369737977.45,0.00283971715078,-0.916455923844,2.34704828858,1.00929537797,-0.214007393095,0.0439042670321,0.0227915265928,0.0355318084781,0.0131473046496,0.0252587659901,0.00278538740106,0.000244485652251,0.00899021785823,0.0196292509421,-0.125753731229,-0.0164231180526
17.1,-0.355434127902,0.0121760251768,455784723.481,0.040471696239,2.05261581024e-05,1369740947.84,0.00277054298478,-0.899435063866,2.29707900347,0.986818550157,-0.213586218521,0.0436225157675,0.0225287021935,0.0353428839269,0.0129807687416,0.0250460702269,0.0027265362876,0.000234142689679,0.00893415347146,0.0196145294362,-0.12555454863,-0.0161222939423
17.2,-0.35450499647,0.0115850220226,456326439.916,0.0404406180369,1.84077682291e-05,1369743611.68,0.00270463380055,-0.882775336022,2.24829308997,0.964919430535,-0.213120977054,0.0433330275936,0.0222645846267,0.0351403434229,0.0128144424525,0.0248318713231,0.00266898537771,0.000224289041061,0.00887775312671,0.0195952122979,-0.125356826678,-0.0158230546099
17.3,-0.353511659977,0.0110200797147,456842399.914,0.0404105256012,1.65080021709e-05,1369746000.61,0.00264168533316,-0.866468786299,2.20066228797,0.943581929819,-0.212612581935,0.0430361640207,0.021999407681,0.0349246903574,0.0126484296952,0.0246163146565,0.00261270982151,0.000214899277548,0.00882104181999,0.0195713710553,-0.125160546227,-0.0155256642917
17.4,-0.352456766303,0.0104799796403,457333678.509,0.0403811174581,1.48042979877e-05,1369748142.98,0.00258140689827,-0.850507611841,2.15415888046,0.922790405554,-0.212061965604,0.0427322838546,0.0217333970676,0.0346964378196,0.0124828296055,0.0243995418344,0.00255768484973,0.000205949397959,0.00876404397729,0.0195430801814,-0.124965688493,-0.0152303695101
17.5,-0.351342847,0.00996354579347,457801305.052,0.0403520943485,1.32764219997e-05,1369750064.26,0.00252352006029,-0.834884160502,2.10875569595,0.902529651971,-0.211470077983,0.0424217427045,0.0214667703871,0.0344561068597,0.0123177366163,0.0241816906679,0.00250388580844,0.000197416743667,0.00870678345564,0.0195104169227,-0.124772235041,-0.0149373995159
17.6,-0.350172323948,0.00946964328729,458246264.276,0.0403231578519,1.19062285493e-05,1369751787.26,0.00246775735565,-0.819590930185,2.06442610954,0.882784889833,-0.210837884775,0.0421048925192,0.0211997371196,0.0342042247932,0.0121532405388,0.0239628951546,0.00245128819065,0.000189279918761,0.00864928354471,0.0194734611271,-0.124580167778,-0.0146469667654
17.7,-0.348947515626,0.0089971768344,458669497.357,0.0402940090099,1.06774445473e-05,1369753332.43,0.00241386106563,-0.804620567979,2.02114404283,0.863541756295,-0.210166365793,0.0417820811534,0.0209324986374,0.0339413235536,0.0119894266499,0.0237432854678,0.00239986766503,0.000181518715162,0.00859156696899,0.0194322950719,-0.124389468948,-0.0143592674273
17.8,-0.347670643035,0.00854508919998,459071902.975,0.0402643469439,9.57547624657e-06,1369754718.14,0.00236158203302,-0.789965869113,1.97888396267,0.8447862948,-0.209456513305,0.0414536519601,0.0206652482369,0.0336679380977,0.0118263757851,0.0235229879541,0.00234960010192,0.000174114042371,0.00853365589046,0.019387003291,-0.12420012112,-0.0140744819142
17.9,-0.346343835275,0.00811235963376,459454338.373,0.0402338674602,8.58723595125e-06,1369755960.83,0.00231067851755,-0.775619775753,1.93762087905,0.826504945044,-0.208709330419,0.0411199434132,0.0203981711902,0.0333846048708,0.0116641644359,0.0233021251369,0.00230046159675,0.000167047861565,0.00847557191183,0.0193376724042,-0.124012107179,-0.0137927754337
18.0,-0.344969134797,0.00769800228488,459817620.39,0.0402022616362,7.70098660505e-06,1369757075.28,0.00226091508468,-0.76157537564,1.89733034196,0.808684533012,-0.207925829494,0.0407812887565,0.0201314448139,0.033091860335,0.0115028648514,0.023080815727,0.00225242849114,0.000160303123764,0.00841733608011,0.0192843909458,-0.123825410326,-0.0135142985551
18.1,-0.343548502349,0.0073010646037,460162526.48,0.0401692143814,6.90620241487e-06,1369758074.7,0.00221206152296,-0.747825900609,1.8579884376,0.791312261123,-0.207107030587,0.0404380156814,0.0198652385537,0.032790239565,0.0113425451439,0.0228591746387,0.00220547739174,0.000153863711815,0.00835896889079,0.0192272491954,-0.123640014061,-0.0132391877862
18.2,-0.342083821623,0.00692062573335,460489795.711,0.0401344029666,6.19344385535e-06,1369758970.98,0.00216389178488,-0.734364724985,1.81957178376,0.774375698483,-0.206253959941,0.0400904460301,0.0195997140837,0.0324802749147,0.0111832693966,0.0226373130121,0.00215958518703,0.000147714385939,0.00830049029228,0.0191663390109,-0.123455902183,-0.0129675661579
18.3,-0.340576903626,0.00655579489369,460800129.723,0.0400974955144,5.55424557084e-06,1369759774.77,0.00211618294654,-0.721185363871,1.78205752462,0.757862771259,-0.205367648507,0.0397388955265,0.0193350254197,0.0321624947565,0.0110250977744,0.0224153382399,0.00211472906214,0.000141840732637,0.0082419196908,0.0191017536627,-0.123273058779,-0.0126995438126
18.4,-0.339029490778,0.00620570975929,461094193.662,0.0400581494446,4.98101584441e-06,1369760495.59,0.00206871418139,-0.708281471354,1.74542332502,0.741761753206,-0.204449130512,0.0393836735325,0.0190713190435,0.031837422297,0.0108680866364,0.0221933540002,0.00207088651192,0.00013622911672,0.00818327595565,0.019033587671,-0.12309146822,-0.0124352185924
18.5,-0.337443260769,0.00586953483289,461372617.072,0.0400160098669,4.46694644042e-06,1369761142.03,0.00202126574333,-0.69564683862,1.7096473641,0.726061256324,-0.203499442068,0.039025082829,0.0188087340384,0.0315055744682,0.0107122886499,0.0219714602926,0.00202803535232,0.000130866636279,0.00812457742477,0.0189619366455,-0.122911115153,-0.0121746766253
18.6,-0.335819830169,0.00554645981503,461635994.747,0.0399707079136,4.00593175041e-06,1369761721.74,0.00197361795464,-0.68327539201,1.67470832865,0.710750221685,-0.202519619823,0.0386634194219,0.0185474022353,0.0311674608974,0.0105577529053,0.02174975348,0.00198615373024,0.000125741080406,0.00806584191064,0.0188868971282,-0.122731984495,-0.0119179929069
18.7,-0.334160757813,0.00523569797003,461884887.543,0.0399218590055,3.59249628248e-06,1369762241.63,0.00192555019406,-0.671161191004,1.64058540599,0.69581791042,-0.201510699665,0.0382989723714,0.0182874483656,0.0308235829541,0.0104045250316,0.0215283263327,0.00194522013191,0.000120840889487,0.00800708670643,0.0188085664403,-0.122554061426,-0.0116652318738
18.8,-0.332467547979,0.00493648448841,462119823.136,0.0398690610416,3.2217296333e-06,1369762707.86,0.00187683988054,-0.659298426164,1.60725827652,0.681253894868,-0.200473715467,0.0379320236438,0.018028990223,0.0304744328759,0.0102526473126,0.0213072680776,0.00190521338999,0.00011615511791,0.00794832859246,0.0187270425312,-0.122377331385,-0.0114164479692
18.9,-0.330741653352,0.00464807484479,462341296.739,0.0398118925059,2.88922817055e-06,1369763125.98,0.00182726144785,-0.647681417028,1.57470710603,0.667048049908,-0.199409697882,0.0375628479864,0.017772138831,0.03012049297,0.0101021588021,0.0210866644492,0.00186611268938,0.000111673399034,0.00788958384289,0.0186424238329,-0.122201780061,-0.0111716861961
